StartDate,Startzeit an der Anfangshaltestelle,Linie,Richtung,Haltestelle,StopSequence,Ankunftsverspaetung in Sek.,Abfahrtsverspaetung in Sek.
2024-01-20,16:50:00,90,Gröpelingen,Bremen Hohenesch,9.0,81,87
2024-01-20,16:50:00,90,Gröpelingen,Bremen De Kreienbarg,10.0,57,63
2024-01-20,16:50:00,90,Gröpelingen,Bremen Wilhelm-Brandhorst-Straße,11.0,100,100
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Farge,12.0,137,137
2024-01-20,16:50:00,90,Gröpelingen,Bremen Betonstraße,13.0,161,167
2024-01-20,16:50:00,90,Gröpelingen,Bremen Fähre Farge,14.0,131,137
2024-01-20,16:50:00,90,Gröpelingen,Bremen Wasserweg,15.0,131,137
2024-01-20,16:50:00,90,Gröpelingen,Bremen An der Amtsweide,16.0,131,143
2024-01-20,16:50:00,90,Gröpelingen,Bremen Hanfstraße,17.0,125,137
2024-01-20,16:50:00,90,Gröpelingen,Bremen Buschdeel,18.0,89,101
2024-01-20,16:50:00,90,Gröpelingen,Bremen Dillener Park,19.0,83,101
2024-01-20,16:50:00,90,Gröpelingen,Bremen Rönnebecker Straße,20.0,89,101
2024-01-20,16:50:00,90,Gröpelingen,Bremen Fähre Blumenthal,21.0,107,125
2024-01-20,16:50:00,90,Gröpelingen,Bremen Zum Donaufleet,22.0,95,113
2024-01-20,16:50:00,90,Gröpelingen,Bremen-Blumenthal Markt,23.0,148,148
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Blumenthal,24.0,113,83
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bf Klinikum Bremen-Nord,25.0,71,83
2024-01-20,16:50:00,90,Gröpelingen,Bremen Löhstraße,26.0,124,136
2024-01-20,16:50:00,90,Gröpelingen,Bremen Blumenhorster Straße,27.0,100,112
2024-01-20,16:50:00,90,Gröpelingen,Bremen Fährer Kämpe,28.0,118,124
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Aumund,29.0,124,136
2024-01-20,16:50:00,90,Gröpelingen,Bremen Aumunder Heide,30.0,144,156
2024-01-20,16:50:00,90,Gröpelingen,Bremen Gustav-Heinemann-Bürgerhaus,31.0,49,67
2024-01-20,16:50:00,90,Gröpelingen,Bremen Gerhard-Rohlfs-Straße,32.0,37,67
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Vegesack,33.0,57,91
2024-01-20,16:50:00,90,Gröpelingen,Bremen Auf dem Krümpel,34.0,5,42
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Schönebeck,35.0,-6,18
2024-01-20,16:50:00,90,Gröpelingen,Bremen Tannenhof,36.0,-30,0
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Bahnhof St. Magnus,37.0,0,12
2024-01-20,16:50:00,90,Gröpelingen,Bremen Holthorster Weg,38.0,0,12
2024-01-20,16:50:00,90,Gröpelingen,Bremen Zum Kränholm,39.0,-18,0
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Lesum,40.0,-6,6
2024-01-20,16:50:00,90,Gröpelingen,Bremen Rotdornallee,41.0,12,24
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Heidbergstift,42.0,30,42
2024-01-20,16:50:00,90,Gröpelingen,Bremen Burgdammer Postweg,43.0,6,18
2024-01-20,16:50:00,90,Gröpelingen,Bremen Goldbergplatz,44.0,18,30
2024-01-20,16:50:00,90,Gröpelingen,Bremen Stader Landstraße,45.0,-36,0
2024-01-20,16:50:00,90,Gröpelingen,Bremen Burger Dorfstraße,47.0,30,36
2024-01-20,16:50:00,90,Gröpelingen,Bremen An Smidts Park,48.0,36,42
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Geestkamp,49.0,36,42
2024-01-20,16:50:00,90,Gröpelingen,Bremen Mittelsbürener Landstraße,50.0,48,54
2024-01-20,16:50:00,90,Gröpelingen,Bremen Von-Ossietzky-Straße,51.0,12,42
2024-01-20,16:50:00,90,Gröpelingen,Bremen Dohlenstraße,52.0,-18,0
2024-01-20,16:50:00,90,Gröpelingen,Bremen Ritterhuder Heerstraße,53.0,-12,0
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Fuchsberg,54.0,-6,6
2024-01-20,16:50:00,90,Gröpelingen,Bremen DIAKO Bremen,55.0,6,18
2024-01-20,16:50:00,90,Gröpelingen,Bremen Karl-Bröger-Straße,56.0,-6,6
2024-01-20,16:50:00,90,Gröpelingen,Bremen Gröpelingen,57.0,0,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Überseestadt-Nord,,0,54
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Ehrenfelsstraße,1.0,62,66
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Silbermannstraße,2.0,21,37
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Marcuskaje,3.0,60,76
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Überseetor,4.0,75,94
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Cuxhavener Straße,5.0,65,65
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Waller Ring,6.0,42,65
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Lange Reihe,7.0,49,72
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Bahnhof Walle,8.0,64,89
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Holsteiner Straße,9.0,42,76
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Dithmarscher Freiheit,10.0,50,111
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Fürther Straße,11.0,74,94
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Hemmstraße,12.0,88,103
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Eickedorfer Straße,13.0,38,55
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Findorffallee,14.0,31,31
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Bürgerpark,15.0,32,44
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Messe-Zentrum,16.0,29,60
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Hauptbahnhof,17.0,-49,51
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Am Wall,18.0,44,84
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Am Brill (Bgm.-Smidt-Straße),19.0,0,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Am Brill (Bgm.-Smidt-Straße),19.0,70,101
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Westerstraße,20.0,42,137
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Hochschule Bremen,21.0,119,131
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Pappelstraße,22.0,95,113
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Delmestraße,23.0,101,113
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Gastfeldstraße,24.0,107,125
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Meyerstraße,25.0,89,101
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Gottfried-Menken-Straße,26.0,71,83
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen August-Hinrichs-Straße,27.0,89,101
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Willigstraße,28.0,71,83
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Stenumer Straße,29.0,83,95
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Huckelriede,30.0,83,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Friedhof Huckelriede,31.0,36,36
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Helene-Lange-Straße,32.0,24,24
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Fellendsweg,33.0,18,24
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Fontanestraße,34.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Habenhauser Brückenstraße,35.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Friedrich-Engels-Straße,36.0,12,18
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Schlehenweg,37.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Staustraße,38.0,-12,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Pfarrfeldsweg,39.0,-12,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Piependamm,40.0,-12,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Senator-Theil-Straße,41.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Hermann-Helms-Straße,42.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Arster Kirche,43.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Arster Landstraße,44.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen In der Laake,45.0,12,18
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Carsten-Dreßler-Straße,46.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Martin-Buber-Straße,47.0,-12,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Brenningstraße,48.0,-6,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Gemeinschaftszentrum Obervieland,49.0,-12,0
2024-01-20,17:10:00,26,Kattenturm / Klinikum LDW,Bremen Kattenturm-Mitte,50.0,-12,0
2024-01-20,17:33:00,55,Brinkum,Bremen Roland-Center,,0,0
2024-01-20,17:33:00,55,Brinkum,Bremen Willakedamm,1.0,73,79
2024-01-20,17:33:00,55,Brinkum,Bremen Hohenhorster Weg,2.0,73,79
2024-01-20,17:33:00,55,Brinkum,Bremen Rotterdamer Straße,3.0,91,109
2024-01-20,17:33:00,55,Brinkum,Bremen Friedhof Huchting,4.0,103,109
2024-01-20,17:33:00,55,Brinkum,Bremen Varreler Landstraße,5.0,121,133
2024-01-20,17:33:00,55,Brinkum,,6.0,109,115
2024-01-20,17:33:00,55,Brinkum,,7.0,86,98
2024-01-20,17:33:00,55,Brinkum,,8.0,68,74
2024-01-20,17:33:00,55,Brinkum,,9.0,80,86
2024-01-20,17:33:00,55,Brinkum,,10.0,98,98
2024-01-20,17:33:00,55,Brinkum,,11.0,68,74
2024-01-20,17:33:00,55,Brinkum,,12.0,54,60
2024-01-20,17:33:00,55,Brinkum,,13.0,48,60
2024-01-20,17:33:00,55,Brinkum,,14.0,24,30
2024-01-20,17:33:00,55,Brinkum,,15.0,42,48
2024-01-20,17:33:00,55,Brinkum,,16.0,42,48
2024-01-20,17:33:00,55,Brinkum,Brinkum(Stuhr) Magdeburger Straße,17.0,0,6
2024-01-20,17:33:00,55,Brinkum,Brinkum(Stuhr) Am Bahnhof,18.0,0,6
2024-01-20,17:33:00,55,Brinkum,Brinkum(Stuhr) Schule Feldstraße,19.0,18,24
2024-01-20,17:33:00,55,Brinkum,Brinkum(Stuhr) Marktplatz,20.0,6,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Buschdeel/Wendeplatz,,0,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Bahnhof Turnerstraße,1.0,-6,6
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Ermlandstraße,2.0,0,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Am Fillerkamp,3.0,-6,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Neuenkirchener Weg,4.0,-18,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Köhlhorster Straße,5.0,0,12
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Vorberger Straße,6.0,-12,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen An der Lehmkuhle,7.0,0,12
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Eggestedter Straße,8.0,0,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Bahnhof Kreinsloger,9.0,-6,6
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Rönnebecker Straße,10.0,-12,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Fähre Blumenthal,11.0,6,24
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Zum Donaufleet,12.0,-6,12
2024-01-20,17:49:00,92,Bf Vegesack,Bremen-Blumenthal Markt,13.0,36,36
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Bahnhof Blumenthal,14.0,0,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Wätjens Park,15.0,-12,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Margaretenallee,16.0,6,18
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Bremer Vulkan,17.0,36,48
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Vereinsstraße,18.0,42,54
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Fährgrund,19.0,12,24
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Gustav-Heinemann-Bürgerhaus,20.0,-18,0
2024-01-20,17:49:00,92,Bf Vegesack,Bremen Gerhard-Rohlfs-Straße,21.0,-30,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Am Brill (Bgm.-Smidt-Straße),19.0,0,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Westerstraße,20.0,63,63
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Hochschule Bremen,21.0,45,57
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Pappelstraße,22.0,21,39
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Delmestraße,23.0,27,39
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Gastfeldstraße,24.0,33,51
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Meyerstraße,25.0,15,27
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Gottfried-Menken-Straße,26.0,-3,9
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen August-Hinrichs-Straße,27.0,15,27
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Willigstraße,28.0,-3,9
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Stenumer Straße,29.0,9,21
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Huckelriede,30.0,9,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Friedhof Huckelriede,31.0,36,36
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Helene-Lange-Straße,32.0,24,24
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Fellendsweg,33.0,18,24
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Fontanestraße,34.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Habenhauser Brückenstraße,35.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Friedrich-Engels-Straße,36.0,12,18
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Schlehenweg,37.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Staustraße,38.0,-12,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Pfarrfeldsweg,39.0,-12,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Piependamm,40.0,-12,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Senator-Theil-Straße,41.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Hermann-Helms-Straße,42.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Arster Kirche,43.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Arster Landstraße,44.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen In der Laake,45.0,12,18
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Carsten-Dreßler-Straße,46.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Martin-Buber-Straße,47.0,-12,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Brenningstraße,48.0,-6,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Gemeinschaftszentrum Obervieland,49.0,-12,0
2024-01-20,17:30:00,26,Kattenturm / Klinikum LDW,Bremen Kattenturm-Mitte,50.0,-12,0
2024-01-20,17:21:00,2,Gröpelingen,Bremen Am Brill (Bgm.-Smidt-Straße),17.0,124,89
2024-01-20,17:21:00,2,Gröpelingen,Bremen Haferkamp,17.0,236,248
2024-01-20,17:21:00,2,Gröpelingen,Bremen Hansestraße,18.0,230,242
2024-01-20,17:21:00,2,Gröpelingen,Bremen Wartburgstraße,19.0,230,242
2024-01-20,17:21:00,2,Gröpelingen,Bremen Utbremer Straße,20.0,248,260
2024-01-20,17:21:00,2,Gröpelingen,Bremen Gustavstraße,21.0,230,242
2024-01-20,17:21:00,2,Gröpelingen,Bremen Bahnhof Walle,22.0,284,296
2024-01-20,17:21:00,2,Gröpelingen,Bremen Waller Straße,23.0,284,296
2024-01-20,17:21:00,2,Gröpelingen,Bremen Waller Friedhof,24.0,242,254
2024-01-20,17:21:00,2,Gröpelingen,Bremen Altenescher Straße,25.0,254,266
2024-01-20,17:21:00,2,Gröpelingen,Bremen Moorstraße,26.0,248,260
2024-01-20,17:21:00,2,Gröpelingen,Bremen Lindenhofstraße,27.0,272,284
2024-01-20,17:21:00,2,Gröpelingen,Bremen Gröpelingen,28.0,242,0
2024-01-20,17:08:00,90,Rönnebeck,Bremen Gröpelingen,,0,0
2024-01-20,17:08:00,90,Rönnebeck,Bremen Karl-Bröger-Straße,1.0,63,75
2024-01-20,17:08:00,90,Rönnebeck,Bremen DIAKO Bremen,2.0,110,171
2024-01-20,17:08:00,90,Rönnebeck,Bremen Am Fuchsberg,3.0,232,244
2024-01-20,17:08:00,90,Rönnebeck,Bremen Ritterhuder Heerstraße,4.0,210,240
2024-01-20,17:08:00,90,Rönnebeck,Bremen Dohlenstraße,5.0,228,240
2024-01-20,17:08:00,90,Rönnebeck,Bremen Von-Ossietzky-Straße,6.0,240,252
2024-01-20,17:08:00,90,Rönnebeck,Bremen Mittelsbürener Landstraße,7.0,290,302
2024-01-20,17:08:00,90,Rönnebeck,Bremen Am Geestkamp,8.0,260,272
2024-01-20,17:08:00,90,Rönnebeck,Bremen An Smidts Park,9.0,302,314
2024-01-20,17:08:00,90,Rönnebeck,Bremen Burger Dorfstraße,10.0,280,292
2024-01-20,17:08:00,90,Rönnebeck,Bremen-Burg(Bus),11.0,292,202
2024-01-20,17:08:00,90,Rönnebeck,Bremen Stader Landstraße,12.0,235,259
2024-01-20,17:08:00,90,Rönnebeck,Bremen Goldbergplatz,13.0,302,314
2024-01-20,17:08:00,90,Rönnebeck,Bremen Burgdammer Postweg,14.0,320,332
2024-01-20,17:08:00,90,Rönnebeck,Bremen Am Heidbergstift,15.0,308,320
2024-01-20,17:08:00,90,Rönnebeck,Bremen Rotdornallee,16.0,302,314
2024-01-20,17:08:00,90,Rönnebeck,Bremen Bahnhof Lesum,17.0,327,345
2024-01-20,17:08:00,90,Rönnebeck,Bremen Zum Kränholm,18.0,315,327
2024-01-20,17:08:00,90,Rönnebeck,Bremen Holthorster Weg,19.0,315,327
2024-01-20,17:08:00,90,Rönnebeck,Bremen Am Bahnhof St. Magnus,20.0,315,327
2024-01-20,17:08:00,90,Rönnebeck,Bremen Tannenhof,21.0,308,320
2024-01-20,17:08:00,90,Rönnebeck,Bremen Bahnhof Schönebeck,22.0,282,294
2024-01-20,17:08:00,90,Rönnebeck,Bremen Auf dem Krümpel,23.0,300,312
2024-01-20,17:08:00,90,Rönnebeck,Bremen Bahnhof Vegesack,24.0,202,172
2024-01-20,17:08:00,90,Rönnebeck,Bremen Gerhard-Rohlfs-Straße,25.0,190,202
2024-01-20,17:08:00,90,Rönnebeck,Bremen Gustav-Heinemann-Bürgerhaus,26.0,184,208
2024-01-20,17:08:00,90,Rönnebeck,Bremen Aumunder Heide,27.0,196,208
2024-01-20,17:08:00,90,Rönnebeck,Bremen Bahnhof Aumund,28.0,172,190
2024-01-20,17:08:00,90,Rönnebeck,Bremen Fährer Kämpe,29.0,160,172
2024-01-20,17:08:00,90,Rönnebeck,Bremen Blumenhorster Straße,30.0,172,184
2024-01-20,17:08:00,90,Rönnebeck,Bremen Löhstraße,31.0,172,184
2024-01-20,17:08:00,90,Rönnebeck,Bremen Bf Klinikum Bremen-Nord,32.0,154,172
2024-01-20,17:08:00,90,Rönnebeck,Bremen Bahnhof Blumenthal,33.0,172,82
2024-01-20,17:08:00,90,Rönnebeck,Bremen-Blumenthal Markt,34.0,76,88
2024-01-20,17:08:00,90,Rönnebeck,Bremen Zum Donaufleet,35.0,94,100
2024-01-20,17:08:00,90,Rönnebeck,Bremen Fähre Blumenthal,36.0,82,94
2024-01-20,17:08:00,90,Rönnebeck,Bremen Rönnebecker Straße,37.0,88,94
2024-01-20,17:08:00,90,Rönnebeck,Bremen Dillener Park,38.0,88,100
2024-01-20,17:08:00,90,Rönnebeck,Bremen Buschdeel,39.0,82,0
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Weserwehr,,0,0
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Föhrenstraße,1.0,-12,0
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Hannoversche Straße,2.0,42,48
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Glockenstraße/Bf Hemelingen,3.0,36,48
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Christernstraße,4.0,24,36
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Osterhop,5.0,-12,0
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Belmerstraße,6.0,-12,0
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Schlengstraße,7.0,-6,0
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Marschstraße,8.0,-6,6
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Brünsweg,9.0,0,12
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Stackkamp,10.0,6,18
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Süntelstraße,11.0,12,24
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Heisiusstraße,12.0,24,36
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Colshornstraße,13.0,30,42
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Hermann-Osterloh-Straße,14.0,30,42
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Kluvenhagener Straße,15.0,18,24
2024-01-20,17:43:00,40,Bf Mahndorf / 39 Weserpark-Süd,Bremen Bf Mahndorf,16.0,0,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Am Brill (Bgm.-Smidt-Straße),33.0,0,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Am Wall,34.0,42,42
2024-01-20,17:13:00,26,Überseestadt,Bremen Hauptbahnhof,35.0,-48,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Messe-Zentrum,36.0,0,24
2024-01-20,17:13:00,26,Überseestadt,Bremen Bürgerpark,37.0,-12,6
2024-01-20,17:13:00,26,Überseestadt,Bremen Findorffallee,38.0,-24,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Eickedorfer Straße,39.0,-18,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Hemmstraße,40.0,-6,6
2024-01-20,17:13:00,26,Überseestadt,Bremen Fürther Straße,41.0,0,12
2024-01-20,17:13:00,26,Überseestadt,Bremen Dithmarscher Freiheit,42.0,-12,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Holsteiner Straße,43.0,12,18
2024-01-20,17:13:00,26,Überseestadt,Bremen Bahnhof Walle,44.0,12,18
2024-01-20,17:13:00,26,Überseestadt,Bremen Bahnhof Walle,45.0,6,18
2024-01-20,17:13:00,26,Überseestadt,Bremen Lange Reihe,46.0,12,18
2024-01-20,17:13:00,26,Überseestadt,Bremen Waller Ring,47.0,-6,6
2024-01-20,17:13:00,26,Überseestadt,Bremen Überseetor,48.0,0,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Marcuskaje,49.0,-6,0
2024-01-20,17:13:00,26,Überseestadt,Bremen Silbermannstraße,50.0,-6,0
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Roland-Center,,0,100
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Willakedamm,1.0,136,142
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Hohenhorster Weg,2.0,136,142
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Rotterdamer Straße,3.0,154,172
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Friedhof Huchting,4.0,160,172
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Delfter Straße,5.0,124,142
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Am Sodenmatt,6.0,136,148
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Flämische Straße,7.0,124,142
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Brüsseler Straße,8.0,142,154
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Mittelshuchtinger Dorfstraße,9.0,142,154
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Harriersand,10.0,148,160
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Zum Huchtinger Bahnhof,11.0,148,160
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Carl-Hurtzig-Straße,12.0,160,178
2024-01-20,17:42:00,57,Bremen Roland-Center,Bremen Obervielander Straße,13.0,130,142
2024-01-20,17:12:00,27,Weidedamm-Nord,Brinkum(Stuhr) IKEA/Marktkauf,,0,29
2024-01-20,17:12:00,27,Weidedamm-Nord,Brinkum-Nord Ochtum Park (IKEA),1.0,35,71
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Kattenescher Weg,2.0,75,109
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Morsumer Straße,3.0,105,120
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Alfred-Faust-Straße,4.0,87,113
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Kattenturm-Mitte,5.0,84,115
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Klinikum Links der Weser,6.0,92,122
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Wolfskuhlenweg,7.0,156,180
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Krimpelweg,8.0,177,193
2024-01-20,17:12:00,27,Weidedamm-Nord,Bremen Arsterdamm,9.0,138,95
