"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000009067093,000009067093,2,120,,,,
000009067112,000009067112,2,120,,,,
000009067126,000009067126,2,120,,,,
000009067127,000009067127,2,120,,,,
000009067128,000009067128,2,120,,,,
000009067240,000009067240,2,120,,,,
000009067241,000009067241,2,120,,,,
000009067242,000009067242,2,120,,,,
000009067285,000009067285,2,120,,,,
000009067512,000009067512,2,120,,,,
000009067522,000009067522,2,120,,,,
000009067530,000009067530,2,120,,,,
000009067531,000009067531,2,120,,,,
000009067532,000009067532,2,120,,,,
000009067533,000009067533,2,120,,,,
000009067534,000009067534,2,120,,,,
000009067535,000009067535,2,120,,,,
000009067536,000009067536,2,120,,,,
000009067539,000009067539,2,120,,,,
000009067540,000009067540,2,120,,,,
000009067541,000009067541,2,120,,,,
000009067542,000009067542,2,120,,,,
000009067544,000009067544,2,120,,,,
000009067545,000009067545,2,120,,,,
000009067547,000009067547,2,120,,,,
000009067548,000009067548,2,120,,,,
000009067551,000009067551,2,120,,,,
000009067552,000009067552,2,120,,,,
000009067553,000009067553,2,120,,,,
000009067554,000009067554,2,120,,,,
000009067555,000009067555,2,120,,,,
000009067556,000009067556,2,120,,,,
000009067558,000009067558,2,120,,,,
000009067559,000009067559,2,120,,,,
000009067561,000009067561,2,120,,,,
000009067562,000009067562,2,120,,,,
000009067564,000009067564,2,120,,,,
000009067565,000009067565,2,120,,,,
000009067567,000009067567,2,120,,,,
000009067570,000009067570,2,120,,,,
000009067571,000009067571,2,120,,,,
000009067572,000009067572,2,120,,,,
000009067573,000009067573,2,120,,,,
000009067574,000009067574,2,120,,,,
000009067575,000009067575,2,120,,,,
000009067576,000009067576,2,120,,,,
000009067577,000009067577,2,120,,,,
000009067578,000009067578,2,120,,,,
000009067579,000009067579,2,120,,,,
000009067580,000009067580,2,120,,,,
000009067581,000009067581,2,120,,,,
000009067582,000009067582,2,120,,,,
000009067583,000009067583,2,120,,,,
000009067584,000009067584,2,120,,,,
000009067585,000009067585,2,120,,,,
000009067586,000009067586,2,120,,,,
000009067587,000009067587,2,120,,,,
000009067588,000009067588,2,120,,,,
000009067590,000009067590,2,120,,,,
000009067591,000009067591,2,120,,,,
000009067593,000009067593,2,120,,,,
000009067594,000009067594,2,120,,,,
000009067595,000009067595,2,120,,,,
000009067596,000009067596,2,120,,,,
000009067597,000009067597,2,120,,,,
000009067598,000009067598,2,120,,,,
000009067599,000009067599,2,120,,,,
000009067600,000009067600,2,120,,,,
000009067601,000009067601,2,120,,,,
000009067602,000009067602,2,120,,,,
000009067603,000009067603,2,120,,,,
000009067605,000009067605,2,120,,,,
000009067606,000009067606,2,120,,,,
000009067607,000009067607,2,120,,,,
000009067608,000009067608,2,120,,,,
000009067609,000009067609,2,120,,,,
000009067610,000009067610,2,120,,,,
000009067611,000009067611,2,120,,,,
000009067612,000009067612,2,120,,,,
000009067613,000009067613,2,120,,,,
000009067615,000009067615,2,120,,,,
000009067616,000009067616,2,120,,,,
000009067617,000009067617,2,120,,,,
000009067618,000009067618,2,120,,,,
000009067619,000009067619,2,120,,,,
000009067620,000009067620,2,120,,,,
000009067621,000009067621,2,120,,,,
000009067622,000009067622,2,120,,,,
000009067623,000009067623,2,120,,,,
000009067624,000009067624,2,120,,,,
000009067625,000009067625,2,120,,,,
000009067626,000009067626,2,120,,,,
000009067627,000009067627,2,120,,,,
000009067628,000009067628,2,120,,,,
000009067629,000009067629,2,120,,,,
000009067630,000009067630,2,120,,,,
000009067631,000009067631,2,120,,,,
000009067633,000009067633,2,120,,,,
000009067637,000009067637,2,120,,,,
000009067639,000009067639,2,300,,,,
000009067640,000009067640,2,120,,,,
000009067641,000009067641,2,120,,,,
000009067642,000009067642,2,120,,,,
000009067643,000009067643,2,120,,,,
000009067658,000009067658,2,120,,,,
000009067659,000009067659,2,120,,,,
000009067661,000009067661,2,120,,,,
000009067679,000009067679,2,120,,,,
000009067681,000009067681,2,120,,,,
000009067682,000009067682,2,120,,,,
000009067683,000009067683,2,120,,,,
000009067684,000009067684,2,120,,,,
000009067685,000009067685,2,120,,,,
000009067686,000009067686,2,120,,,,
000009067687,000009067687,2,120,,,,
000009067694,000009067694,2,120,,,,
000009067696,000009067696,2,120,,,,
000009067704,000009067704,2,120,,,,
000009067705,000009067705,2,120,,,,
000009067710,000009067710,2,120,,,,
000009067730,000009067730,2,120,,,,
000009067735,000009067735,2,120,,,,
000009067738,000009067738,2,120,,,,
000009067739,000009067739,2,120,,,,
000009067740,000009067740,2,120,,,,
000009067741,000009067741,2,120,,,,
000009067742,000009067742,2,120,,,,
000009067746,000009067746,2,120,,,,
000009067748,000009067748,2,120,,,,
000009067749,000009067749,2,120,,,,
000009067750,000009067750,2,120,,,,
000009067752,000009067752,2,120,,,,
000009067753,000009067753,2,120,,,,
000009067754,000009067754,2,120,,,,
000009067755,000009067755,2,120,,,,
000009067756,000009067756,2,120,,,,
000009067775,000009067775,2,120,,,,
000009067780,000009067780,2,120,,,,
000009067781,000009067781,2,120,,,,
000009067782,000009067782,2,120,,,,
000009067783,000009067783,2,120,,,,
000009067784,000009067784,2,120,,,,
000009067785,000009067785,2,120,,,,
000009067787,000009067787,2,120,,,,
000009067788,000009067788,2,120,,,,
000009067859,000009067859,2,120,,,,
000009067860,000009067860,2,120,,,,
000009067861,000009067861,2,120,,,,
000009067862,000009067862,2,120,,,,
000009067863,000009067863,2,120,,,,
000009067864,000009067864,2,120,,,,
000009067865,000009067865,2,120,,,,
000009067866,000009067866,2,120,,,,
000009067902,000009067902,2,120,,,,
000009067903,000009067903,2,120,,,,
000009067906,000009067906,2,120,,,,
000009067907,000009067907,2,120,,,,
000009067921,000009067921,2,300,,,,
000009067922,000009067922,2,180,,,,
000009067923,000009067923,2,120,,,,
000009067924,000009067924,2,120,,,,
000009067927,000009067927,2,120,,,,
000009067928,000009067928,2,180,,,,
000009067929,000009067929,2,120,,,,
000009067930,000009067930,2,180,,,,
000009067931,000009067931,2,180,,,,
000009067932,000009067932,2,180,,,,
000009067938,000009067938,1,,,,,
000009067939,000009067939,2,120,,,,
000009067940,000009067940,2,120,,,,
000009067941,000009067941,2,120,,,,
000009067942,000009067942,2,120,,,,
000009067943,000009067943,2,120,,,,
000009067944,000009067944,2,120,,,,
000009067945,000009067945,2,120,,,,
000009067946,000009067946,2,120,,,,
000009067948,000009067948,2,180,,,,
000009067949,000009067949,2,180,,,,
000009067951,000009067951,2,120,,,,
000009067952,000009067952,2,120,,,,
000009067954,000009067954,2,180,,,,
000009067957,000009067957,2,180,,,,
000009067958,000009067958,2,120,,,,
000009067960,000009067960,2,180,,,,
000009067961,000009067961,2,180,,,,
000009067962,000009067962,2,180,,,,
000009067963,000009067963,2,180,,,,
000009067964,000009067964,2,180,,,,
000009067965,000009067965,2,180,,,,
000009067968,000009067968,2,180,,,,
000009067969,000009067969,2,180,,,,
000009067970,000009067970,2,180,,,,
000009067971,000009067971,2,180,,,,
000009067972,000009067972,2,120,,,,
000009067974,000009067974,2,120,,,,
000009067975,000009067975,2,180,,,,
000009067977,000009067977,2,180,,,,
000009067979,000009067979,2,180,,,,
000009067980,000009067980,2,180,,,,
000009067981,000009067981,2,180,,,,
000009067982,000009067982,2,120,,,,
000009067984,000009067984,2,180,,,,
000009067986,000009067986,2,120,,,,
000009067987,000009067987,2,120,,,,
000009067988,000009067988,2,180,,,,
000009067990,000009067990,2,180,,,,
000009067991,000009067991,2,180,,,,
000009067992,000009067992,2,180,,,,
000009067993,000009067993,2,120,,,,
000009067997,000009067997,2,300,,,,
000009067998,000009067998,2,120,,,,
000009067999,000009067999,2,120,,,,
000009068000,000009068000,2,120,,,,
000009068001,000009068001,2,120,,,,
000009068002,000009068002,2,120,,,,
000009068003,000009068003,2,120,,,,
000009068004,000009068004,2,120,,,,
000009068005,000009068005,2,120,,,,
000009068007,000009068007,2,120,,,,
000009068008,000009068008,2,120,,,,
000009068009,000009068009,2,120,,,,
000009068010,000009068010,2,120,,,,
000009068011,000009068011,2,120,,,,
000009068012,000009068012,2,120,,,,
000009068013,000009068013,2,120,,,,
000009068014,000009068014,2,120,,,,
000009068015,000009068015,2,120,,,,
000009068017,000009068017,2,120,,,,
000009068018,000009068018,2,120,,,,
000009068019,000009068019,2,120,,,,
000009068020,000009068020,2,120,,,,
000009068021,000009068021,2,120,,,,
000009068022,000009068022,2,120,,,,
000009068023,000009068023,2,120,,,,
000009068025,000009068025,2,120,,,,
000009068027,000009068027,2,120,,,,
000009068028,000009068028,2,120,,,,
000009068029,000009068029,2,120,,,,
000009068030,000009068030,2,120,,,,
000009068031,000009068031,2,120,,,,
000009068032,000009068032,2,120,,,,
000009068033,000009068033,2,120,,,,
000009068034,000009068034,2,120,,,,
000009068035,000009068035,2,120,,,,
000009068036,000009068036,2,120,,,,
000009068038,000009068038,2,120,,,,
000009068039,000009068039,2,120,,,,
000009068040,000009068040,2,120,,,,
000009068041,000009068041,2,120,,,,
000009068042,000009068042,2,120,,,,
000009068043,000009068043,2,120,,,,
000009068045,000009068045,2,120,,,,
000009068046,000009068046,2,120,,,,
000009068047,000009068047,2,120,,,,
000009068049,000009068049,2,120,,,,
000009068050,000009068050,2,120,,,,
000009068051,000009068051,2,120,,,,
000009068052,000009068052,2,120,,,,
000009068053,000009068053,2,120,,,,
000009068057,000009068057,2,120,,,,
000009068058,000009068058,2,120,,,,
000009068059,000009068059,2,120,,,,
000009068060,000009068060,2,120,,,,
000009068066,000009068066,2,120,,,,
000009068075,000009068075,2,120,,,,
000009068083,000009068083,2,120,,,,
000009068084,000009068084,2,120,,,,
000009068086,000009068086,2,120,,,,
000009068087,000009068087,2,120,,,,
000009068088,000009068088,2,120,,,,
000009068089,000009068089,2,120,,,,
000009068090,000009068090,2,120,,,,
000009068092,000009068092,2,120,,,,
000009068095,000009068095,2,300,,,,
000009068096,000009068096,2,120,,,,
000009068097,000009068097,2,120,,,,
000009068099,000009068099,2,120,,,,
000009068100,000009068100,2,120,,,,
000009068101,000009068101,2,120,,,,
000009068102,000009068102,2,120,,,,
000009068103,000009068103,2,120,,,,
000009068105,000009068105,2,120,,,,
000009068106,000009068106,2,120,,,,
000009068107,000009068107,2,120,,,,
000009068108,000009068108,2,120,,,,
000009068109,000009068109,2,120,,,,
000009068110,000009068110,2,120,,,,
000009068111,000009068111,2,120,,,,
000009068112,000009068112,2,120,,,,
000009068113,000009068113,2,120,,,,
000009068116,000009068116,2,120,,,,
000009068117,000009068117,2,120,,,,
000009068118,000009068118,2,120,,,,
000009068119,000009068119,2,120,,,,
000009068120,000009068120,2,120,,,,
000009068123,000009068123,2,120,,,,
000009068124,000009068124,2,120,,,,
000009068125,000009068125,2,120,,,,
000009068126,000009068126,2,120,,,,
000009068127,000009068127,2,120,,,,
000009068128,000009068128,2,120,,,,
000009068129,000009068129,2,120,,,,
000009068132,000009068132,2,120,,,,
000009068133,000009068133,2,120,,,,
000009068134,000009068134,2,120,,,,
000009068276,000009068276,2,120,,,,
000009068277,000009068277,2,120,,,,
000009068278,000009068278,2,120,,,,
000009068279,000009068279,2,120,,,,
000009068280,000009068280,2,120,,,,
000009068281,000009068281,2,120,,,,
000009068282,000009068282,2,120,,,,
000009068310,000009068310,2,120,,,,
000009068311,000009068311,2,120,,,,
000009068330,000009068330,2,120,,,,
000009068331,000009068331,2,120,,,,
000009068334,000009068334,2,300,,,,
000009068335,000009068335,2,120,,,,
000009068337,000009068337,2,120,,,,
000009068339,000009068339,2,120,,,,
000009068340,000009068340,2,120,,,,
000009068341,000009068341,2,120,,,,
000009068342,000009068342,2,120,,,,
000009068343,000009068343,2,120,,,,
000009068345,000009068345,2,120,,,,
000009068346,000009068346,2,120,,,,
000009068347,000009068347,2,120,,,,
000009068349,000009068349,2,120,,,,
000009068350,000009068350,2,120,,,,
000009068351,000009068351,2,120,,,,
000009068352,000009068352,2,120,,,,
000009068353,000009068353,2,120,,,,
000009068354,000009068354,2,120,,,,
000009068356,000009068356,2,120,,,,
000009068357,000009068357,2,120,,,,
000009068358,000009068358,2,120,,,,
000009068359,000009068359,2,120,,,,
000009068360,000009068360,2,120,,,,
000009068362,000009068362,2,120,,,,
000009068364,000009068364,2,120,,,,
000009068365,000009068365,2,120,,,,
000009068366,000009068366,2,120,,,,
000009068367,000009068367,2,120,,,,
000009068368,000009068368,2,120,,,,
000009068369,000009068369,2,120,,,,
000009068370,000009068370,2,120,,,,
000009068371,000009068371,2,120,,,,
000009068374,000009068374,2,120,,,,
000009068375,000009068375,2,120,,,,
000009068376,000009068376,2,120,,,,
000009068377,000009068377,2,120,,,,
000009068378,000009068378,2,120,,,,
000009068549,000009068549,2,120,,,,
000009068550,000009068550,2,120,,,,
000009068551,000009068551,2,120,,,,
000009068552,000009068552,2,120,,,,
000009068553,000009068553,2,120,,,,
000009068554,000009068554,2,120,,,,
000009068555,000009068555,2,120,,,,
000009068556,000009068556,2,120,,,,
000009068557,000009068557,2,120,,,,
000009068558,000009068558,2,120,,,,
000009068559,000009068559,2,120,,,,
000009068560,000009068560,2,120,,,,
000009068561,000009068561,2,120,,,,
000009068563,000009068563,2,120,,,,
000009068564,000009068564,2,120,,,,
000009068567,000009068567,2,180,,,,
000009068568,000009068568,2,180,,,,
000009068569,000009068569,2,120,,,,
000009068570,000009068570,2,120,,,,
000009068571,000009068571,2,120,,,,
000009068572,000009068572,2,120,,,,
000009068574,000009068574,2,120,,,,
000009068575,000009068575,2,120,,,,
000009068579,000009068579,2,120,,,,
000009068580,000009068580,2,120,,,,
000009068581,000009068581,2,120,,,,
000009068582,000009068582,2,120,,,,
000009068583,000009068583,2,120,,,,
000009068585,000009068585,2,120,,,,
000009068586,000009068586,2,120,,,,
000009068588,000009068588,2,120,,,,
000009068592,000009068592,2,120,,,,
000009068593,000009068593,2,120,,,,
000009068599,000009068599,2,300,,,,
000009068656,000009068656,2,120,,,,
000009068657,000009068657,2,180,,,,
000009068682,000009068682,2,120,,,,
000009068683,000009068683,2,120,,,,
000009068684,000009068684,2,120,,,,
000009068686,000009068686,2,120,,,,
000009068697,000009068697,2,120,,,,
000009068704,000009068704,2,300,,,,
000009068705,000009068705,2,120,,,,
000009068707,000009068707,2,120,,,,
000009068708,000009068708,2,120,,,,
000009068711,000009068711,2,120,,,,
000009068713,000009068713,2,120,,,,
000009068714,000009068714,2,120,,,,
000009068715,000009068715,2,120,,,,
000009068716,000009068716,2,120,,,,
000009068717,000009068717,2,120,,,,
000009068718,000009068718,2,120,,,,
000009068720,000009068720,2,120,,,,
000009068723,000009068723,2,120,,,,
000009068726,000009068726,2,120,,,,
000009068727,000009068727,2,120,,,,
000009068730,000009068730,2,120,,,,
000009068731,000009068731,2,120,,,,
000009068732,000009068732,2,120,,,,
000009068733,000009068733,2,120,,,,
000009068735,000009068735,2,120,,,,
000009068736,000009068736,2,120,,,,
000009068737,000009068737,2,120,,,,
000009068739,000009068739,2,120,,,,
000009068740,000009068740,2,120,,,,
000009068741,000009068741,2,120,,,,
000009068744,000009068744,2,120,,,,
000009068746,000009068746,2,120,,,,
000009068747,000009068747,2,120,,,,
000009068750,000009068750,2,120,,,,
000009068751,000009068751,2,120,,,,
000009068752,000009068752,2,120,,,,
000009068753,000009068753,2,120,,,,
000009068755,000009068755,2,120,,,,
000009068757,000009068757,2,120,,,,
000009068758,000009068758,2,120,,,,
000009068761,000009068761,2,120,,,,
000009068762,000009068762,2,120,,,,
000009054669,000009054669,2,120,,,,
000009068764,000009068764,2,120,,,,
000009068766,000009068766,2,120,,,,
000009068767,000009068767,2,120,,,,
000009068769,000009068769,2,120,,,,
000009068771,000009068771,2,120,,,,
000009068772,000009068772,2,120,,,,
000009068773,000009068773,2,120,,,,
000009068774,000009068774,2,120,,,,
000009068775,000009068775,2,120,,,,
000009068776,000009068776,2,120,,,,
000009068777,000009068777,2,120,,,,
000009068778,000009068778,2,120,,,,
000009068779,000009068779,2,120,,,,
000009068782,000009068782,2,120,,,,
000009068783,000009068783,2,120,,,,
000009068785,000009068785,2,120,,,,
000009068786,000009068786,2,120,,,,
000009068787,000009068787,2,120,,,,
000009068788,000009068788,2,120,,,,
000009068789,000009068789,2,120,,,,
000009068790,000009068790,2,120,,,,
000009068791,000009068791,2,120,,,,
000009068793,000009068793,2,120,,,,
000009068795,000009068795,2,120,,,,
000009068796,000009068796,2,120,,,,
000009068800,000009068800,2,120,,,,
000009068801,000009068801,2,120,,,,
000009068804,000009068804,2,120,,,,
000009068805,000009068805,2,120,,,,
000009068806,000009068806,2,120,,,,
000009068807,000009068807,2,120,,,,
000009068808,000009068808,2,120,,,,
000009068809,000009068809,2,120,,,,
000009068810,000009068810,2,120,,,,
000009068835,000009068835,2,120,,,,
000009068836,000009068836,2,120,,,,
000009068837,000009068837,2,120,,,,
000009068839,000009068839,2,120,,,,
000009068841,000009068841,2,120,,,,
000009068842,000009068842,2,120,,,,
000009068843,000009068843,2,120,,,,
000009068862,000009068862,2,120,,,,
000009068938,000009068938,2,120,,,,
000009068939,000009068939,2,120,,,,
000009068940,000009068940,2,120,,,,
000009068941,000009068941,2,120,,,,
000009068944,000009068944,2,120,,,,
000009068945,000009068945,2,120,,,,
000009068990,000009068990,2,300,,,,
000009068991,000009068991,2,120,,,,
000009068992,000009068992,2,120,,,,
000009068994,000009068994,2,120,,,,
000009068995,000009068995,2,120,,,,
000009068996,000009068996,2,120,,,,
000009068998,000009068998,2,120,,,,
000009069000,000009069000,2,120,,,,
000009069034,000009069034,2,120,,,,
000009069053,000009069053,2,120,,,,
000009069054,000009069054,2,120,,,,
000009069055,000009069055,2,120,,,,
000009069056,000009069056,2,120,,,,
000009069133,000009069133,2,120,,,,
000009069137,000009069137,2,120,,,,
000009069138,000009069138,2,180,,,,
000009069145,000009069145,2,120,,,,
000009069146,000009069146,2,120,,,,
000009069147,000009069147,2,120,,,,
000009069148,000009069148,2,120,,,,
000009069149,000009069149,2,120,,,,
000009069159,000009069159,2,120,,,,
000009069161,000009069161,2,120,,,,
000009069163,000009069163,1,,,,,
000009069164,000009069164,2,120,,,,
000009069166,000009069166,2,120,,,,
000009069167,000009069167,2,120,,,,
000009069168,000009069168,2,120,,,,
000009069252,000009069252,2,120,,,,
000009069304,000009069304,2,120,,,,
000009069305,000009069305,2,120,,,,
000009069306,000009069306,2,120,,,,
000009069354,000009069354,2,120,,,,
000009069355,000009069355,2,120,,,,
000009069356,000009069356,2,120,,,,
000009069357,000009069357,2,120,,,,
000009069358,000009069358,2,120,,,,
000009069372,000009069372,2,120,,,,
000009069373,000009069373,2,120,,,,
000009069374,000009069374,2,120,,,,
000009069412,000009069412,2,120,,,,
000009069425,000009069425,2,120,,,,
000009069426,000009069426,2,120,,,,
000009069427,000009069427,2,120,,,,
000009069428,000009069428,2,120,,,,
000009069429,000009069429,2,120,,,,
000009069430,000009069430,2,120,,,,
000009069431,000009069431,2,120,,,,
000009069440,000009069440,2,120,,,,
000009069572,000009069572,2,180,,,,
000009069573,000009069573,2,120,,,,
000009069574,000009069574,2,180,,,,
000009069661,000009069661,2,120,,,,
000009069662,000009069662,2,120,,,,
000009069663,000009069663,2,120,,,,
000009069664,000009069664,2,120,,,,
000009069665,000009069665,2,120,,,,
000009069666,000009069666,2,120,,,,
000009069667,000009069667,2,120,,,,
000009069668,000009069668,2,120,,,,
000009069669,000009069669,2,120,,,,
000009069670,000009069670,2,120,,,,
000009069671,000009069671,2,120,,,,
000009069673,000009069673,2,120,,,,
000009069674,000009069674,2,120,,,,
000009069675,000009069675,2,120,,,,
000009069676,000009069676,2,120,,,,
000009069677,000009069677,2,120,,,,
000009069678,000009069678,2,120,,,,
000009069679,000009069679,2,120,,,,
000009069680,000009069680,2,120,,,,
000009069682,000009069682,2,120,,,,
000009069683,000009069683,2,120,,,,
000009069684,000009069684,2,120,,,,
000009069685,000009069685,2,120,,,,
000009069692,000009069692,2,120,,,,
000009069693,000009069693,2,120,,,,
000009069707,000009069707,2,120,,,,
000009069709,000009069709,2,120,,,,
000009069710,000009069710,2,120,,,,
000009069740,000009069740,2,120,,,,
000009069741,000009069741,2,120,,,,
000009069834,000009069834,2,120,,,,
000009069835,000009069835,2,120,,,,
000009069836,000009069836,2,120,,,,
000009069917,000009069917,2,120,,,,
000009069918,000009069918,2,120,,,,
000009069919,000009069919,2,120,,,,
000009069920,000009069920,2,120,,,,
000009069921,000009069921,2,120,,,,
000009069922,000009069922,2,120,,,,
000009070054,000009070054,2,120,,,,
000009070055,000009070055,2,120,,,,
000009070056,000009070056,2,120,,,,
000009070058,000009070058,2,120,,,,
000009070058,000009070058,2,60,"31244","31474",,
000009070059,000009070059,2,120,,,,
000009070060,000009070060,2,120,,,,
000009070065,000009070065,2,180,,,,
000009070066,000009070066,2,180,,,,
000009070067,000009070067,2,180,,,,
000009070080,000009070080,2,180,,,,
000009070081,000009070081,2,180,,,,
000009070082,000009070082,2,180,,,,
000009070105,000009070105,2,120,,,,
000009070106,000009070106,2,120,,,,
000009070108,000009070108,2,120,,,,
000009070109,000009070109,2,120,,,,
000009070132,000009070132,2,120,,,,
000009070156,000009070156,2,120,,,,
000009070157,000009070157,2,120,,,,
000009070158,000009070158,2,120,,,,
000009070159,000009070159,2,120,,,,
000009070160,000009070160,2,120,,,,
000009070161,000009070161,2,120,,,,
000009070162,000009070162,2,120,,,,
000009070163,000009070163,2,120,,,,
000009070164,000009070164,2,120,,,,
000009070165,000009070165,2,120,,,,
000009070183,000009070183,2,120,,,,
000009070208,000009070208,2,120,,,,
000009070224,000009070224,2,120,,,,
000009070226,000009070226,2,120,,,,
000009070227,000009070227,2,120,,,,
000009070240,000009070240,2,120,,,,
000009070242,000009070242,1,,,,,
000009070243,000009070243,1,,,,,
000009070244,000009070244,2,120,,,,
000009070245,000009070245,2,120,,,,
000009070246,000009070246,2,120,,,,
000009070247,000009070247,2,120,,,,
000009070248,000009070248,2,120,,,,
000009070249,000009070249,2,120,,,,
000009070250,000009070250,2,300,,,,
000009070251,000009070251,2,120,,,,
000009070252,000009070252,2,120,,,,
000009070253,000009070253,2,120,,,,
000009070254,000009070254,2,120,,,,
000009070255,000009070255,2,120,,,,
000009070257,000009070257,2,120,,,,
000009070258,000009070258,2,300,,,,
000009070311,000009070311,2,120,,,,
000009070312,000009070312,2,120,,,,
000009070325,000009070325,2,120,,,,
000009070326,000009070326,2,120,,,,
000009070327,000009070327,2,120,,,,
000009070328,000009070328,2,120,,,,
000009070329,000009070329,2,120,,,,
000009070331,000009070331,2,120,,,,
000009070332,000009070332,2,120,,,,
000009070333,000009070333,2,120,,,,
000009070334,000009070334,2,120,,,,
000009070335,000009070335,2,120,,,,
000009070336,000009070336,2,120,,,,
000009070337,000009070337,2,120,,,,
000009070338,000009070338,2,120,,,,
000009070339,000009070339,2,120,,,,
000009070340,000009070340,2,120,,,,
000009070341,000009070341,2,120,,,,
000009070345,000009070345,2,120,,,,
000009070346,000009070346,2,120,,,,
000009070347,000009070347,2,120,,,,
000009070348,000009070348,2,120,,,,
000009070349,000009070349,2,300,,,,
000009070389,000009070389,1,,,,,
000009070390,000009070390,1,,,,,
000009070392,000009070392,2,120,,,,
000009070435,000009070435,2,180,,,,
000009070436,000009070436,2,180,,,,
000009070437,000009070437,2,180,,,,
000009070438,000009070438,2,120,,,,
000009070439,000009070439,2,120,,,,
000009070440,000009070440,2,180,,,,
000009070441,000009070441,2,120,,,,
000009070547,000009070547,2,120,,,,
000009070549,000009070549,2,120,,,,
000009070568,000009070568,2,120,,,,
000009070581,000009070581,2,120,,,,
000009070591,000009070591,2,120,,,,
000009070593,000009070593,2,120,,,,
000009070594,000009070594,2,120,,,,
000009070595,000009070595,2,120,,,,
000009070596,000009070596,2,120,,,,
000009070597,000009070597,2,120,,,,
000009070598,000009070598,2,120,,,,
000009070630,000009070630,2,120,,,,
000009070631,000009070631,2,120,,,,
000009070633,000009070633,2,120,,,,
000009070642,000009070642,2,120,,,,
000009070643,000009070643,2,120,,,,
000009070645,000009070645,2,120,,,,
000009070646,000009070646,2,120,,,,
000009070647,000009070647,2,120,,,,
000009070648,000009070648,2,120,,,,
000009070651,000009070651,2,120,,,,
000009070652,000009070652,2,120,,,,
000009070653,000009070653,2,120,,,,
000009070654,000009070654,2,120,,,,
000009070655,000009070655,2,120,,,,
000009070656,000009070656,2,120,,,,
000009070658,000009070658,2,120,,,,
000009070660,000009070660,2,120,,,,
000009070661,000009070661,2,120,,,,
000009070664,000009070664,2,120,,,,
000009070665,000009070665,2,120,,,,
000009070685,000009070685,2,120,,,,
000009070686,000009070686,2,120,,,,
000009070687,000009070687,2,120,,,,
000009070688,000009070688,2,120,,,,
000009070691,000009070691,2,120,,,,
000009070692,000009070692,2,120,,,,
000009070693,000009070693,2,120,,,,
000009070694,000009070694,2,120,,,,
000009070695,000009070695,2,120,,,,
000009070696,000009070696,2,120,,,,
000009070697,000009070697,2,120,,,,
000009070698,000009070698,2,120,,,,
000009070699,000009070699,2,120,,,,
000009070700,000009070700,2,120,,,,
000009070701,000009070701,2,120,,,,
000009070702,000009070702,2,120,,,,
000009070703,000009070703,2,120,,,,
000009070704,000009070704,2,120,,,,
000009070744,000009070744,2,180,,,,
000009071069,000009071069,2,300,,,,
000009071077,000009071077,2,120,,,,
000009071081,000009071081,2,120,,,,
000009071082,000009071082,2,120,,,,
000009071083,000009071083,2,120,,,,
000009071084,000009071084,2,120,,,,
000009071098,000009071098,2,120,,,,
000009071099,000009071099,2,120,,,,
000009071102,000009071102,2,120,,,,
000009071103,000009071103,2,120,,,,
000009071104,000009071104,2,120,,,,
000009071105,000009071105,2,120,,,,
000009071106,000009071106,2,120,,,,
000009071107,000009071107,2,120,,,,
000009071108,000009071108,2,120,,,,
000009071109,000009071109,2,120,,,,
000009071110,000009071110,2,120,,,,
000009071111,000009071111,2,120,,,,
000009071117,000009071117,2,120,,,,
000009071119,000009071119,2,120,,,,
000009071120,000009071120,2,120,,,,
000009071126,000009071126,2,120,,,,
000009071128,000009071128,2,120,,,,
000009071164,000009071164,2,120,,,,
000009071165,000009071165,2,120,,,,
000009071172,000009071172,2,120,,,,
000009071173,000009071173,2,120,,,,
000009071174,000009071174,2,120,,,,
000009071181,000009071181,2,120,,,,
000009071183,000009071183,2,120,,,,
000009071184,000009071184,2,120,,,,
000009071189,000009071189,2,120,,,,
000009071190,000009071190,2,120,,,,
000009071191,000009071191,2,120,,,,
000009071192,000009071192,2,120,,,,
000009071301,000009071301,2,120,,,,
000009071302,000009071302,2,120,,,,
000009071304,000009071304,2,120,,,,
000009071373,000009071373,2,120,,,,
000009071374,000009071374,2,120,,,,
000009071438,000009071438,2,120,,,,
000009071444,000009071444,2,120,,,,
000009071445,000009071445,2,120,,,,
000009071494,000009071494,2,120,,,,
000009071495,000009071495,2,120,,,,
000009071496,000009071496,2,120,,,,
000009071497,000009071497,2,120,,,,
000009071498,000009071498,2,120,,,,
000009071499,000009071499,2,120,,,,
000009071500,000009071500,2,300,,,,
000009071501,000009071501,2,120,,,,
000009071502,000009071502,2,120,,,,
000009071505,000009071505,2,120,,,,
000009071506,000009071506,2,120,,,,
000009071507,000009071507,2,120,,,,
000009071508,000009071508,2,120,,,,
000009071509,000009071509,2,120,,,,
000009071510,000009071510,2,120,,,,
000009071511,000009071511,2,120,,,,
000009071512,000009071512,2,120,,,,
000009071513,000009071513,2,120,,,,
000009071514,000009071514,2,120,,,,
000009071515,000009071515,2,120,,,,
000009071516,000009071516,2,120,,,,
000009071517,000009071517,2,120,,,,
000009071518,000009071518,2,120,,,,
000009071519,000009071519,2,120,,,,
000009071520,000009071520,2,120,,,,
000009071521,000009071521,2,120,,,,
000009071522,000009071522,2,120,,,,
000009071523,000009071523,2,120,,,,
