start_date,current_time,weekday,holiday,starting_stop_time,line,number_of_stops,direction,number_of_building_sites,stop,stop_sequence,arrival_delay_sec,departure_delay_sec,stop_lat,stop_lon,current_speed,freeflow_Speed,average_traffic_load_percentage
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Rudolf-Alexander-Schröder-Straße,1.0,0,0,53.100837,8.817501,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Rudolf-Alexander-Schröder-Straße,32.0,0,0,53.100837,8.817501,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Rudolf-Alexander-Schröder-Straße,1.0,0,0,53.100837,8.817501,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Ricarda-Huch-Straße,2.0,0,0,53.101558,8.816116,62.0,62.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Ricarda-Huch-Straße,31.0,0,0,53.101558,8.816116,62.0,62.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Ricarda-Huch-Straße,2.0,0,0,53.101558,8.816116,62.0,62.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Ricarda-Huch-Straße,2.0,0,0,53.101558,8.816116,62.0,62.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Innsbrucker Straße,3.0,0,0,53.101476,8.814684,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Innsbrucker Straße,30.0,0,0,53.101476,8.814684,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Innsbrucker Straße,3.0,0,0,53.101476,8.814684,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Innsbrucker Straße,3.0,0,0,53.101476,8.814684,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:34:00,28,26,Universität,0,Bremen Innsbrucker Straße,13.0,1,1,53.101476,8.814684,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:51:00,28,26,Überseestadt,0,Bremen Innsbrucker Straße,12.0,1,1,53.101476,8.814684,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Eickedorfer Straße,6.0,1,1,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Eickedorfer Straße,27.0,0,0,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Eickedorfer Straße,6.0,1,1,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Eickedorfer Straße,6.0,0,0,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Eickedorfer Straße,13.0,0,0,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Eickedorfer Straße,13.0,0,0,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Eickedorfer Straße,13.0,1,1,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Eickedorfer Straße,39.0,0,0,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Eickedorfer Straße,39.0,1,1,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Eickedorfer Straße,39.0,0,0,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Eickedorfer Straße,13.0,1,1,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Eickedorfer Straße,39.0,0,0,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Eickedorfer Straße,13.0,1,1,53.092897,8.810399,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Findorffallee,7.0,1,1,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Findorffallee,26.0,0,0,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Findorffallee,7.0,1,1,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Findorffallee,7.0,0,0,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Findorffallee,14.0,0,0,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Findorffallee,14.0,0,0,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Findorffallee,14.0,1,1,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Findorffallee,38.0,0,0,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Findorffallee,38.0,1,1,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Findorffallee,38.0,0,0,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Findorffallee,14.0,1,1,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Findorffallee,38.0,0,0,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Findorffallee,14.0,1,1,53.090284,8.813487,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Delmestraße,16.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Delmestraße,17.0,0,0,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Delmestraße,16.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Delmestraße,16.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Delmestraße,23.0,0,0,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Delmestraße,23.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Delmestraße,23.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Delmestraße,29.0,0,0,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Delmestraße,29.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Delmestraße,29.0,0,0,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Delmestraße,23.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Delmestraße,29.0,0,0,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Delmestraße,23.0,1,1,53.068022,8.790793,22.0,31.0,0.2903
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Meyerstraße,18.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Meyerstraße,15.0,0,0,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Meyerstraße,18.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Meyerstraße,18.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Meyerstraße,25.0,0,0,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Meyerstraße,25.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Meyerstraße,25.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Meyerstraße,27.0,0,0,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Meyerstraße,27.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Meyerstraße,27.0,0,0,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Meyerstraße,25.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Meyerstraße,27.0,0,0,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Meyerstraße,25.0,1,1,53.064636,8.797028,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Gottfried-Menken-Straße,19.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Gottfried-Menken-Straße,14.0,0,0,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Gottfried-Menken-Straße,19.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Gottfried-Menken-Straße,19.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Gottfried-Menken-Straße,26.0,0,0,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Gottfried-Menken-Straße,26.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Gottfried-Menken-Straße,26.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Gottfried-Menken-Straße,26.0,0,0,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Gottfried-Menken-Straße,26.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Gottfried-Menken-Straße,26.0,0,0,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Gottfried-Menken-Straße,26.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Gottfried-Menken-Straße,26.0,0,0,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Gottfried-Menken-Straße,26.0,1,1,53.062116,8.801724,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen August-Hinrichs-Straße,20.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen August-Hinrichs-Straße,13.0,0,0,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen August-Hinrichs-Straße,20.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen August-Hinrichs-Straße,20.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen August-Hinrichs-Straße,27.0,0,0,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen August-Hinrichs-Straße,27.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen August-Hinrichs-Straße,27.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen August-Hinrichs-Straße,25.0,0,0,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen August-Hinrichs-Straße,25.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen August-Hinrichs-Straße,25.0,0,0,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen August-Hinrichs-Straße,27.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen August-Hinrichs-Straße,25.0,0,0,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen August-Hinrichs-Straße,27.0,1,1,53.060767,8.804383,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Willigstraße,21.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Willigstraße,12.0,0,0,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Willigstraße,21.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Willigstraße,21.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Willigstraße,28.0,0,0,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Willigstraße,28.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Willigstraße,28.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Willigstraße,24.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Willigstraße,24.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Willigstraße,24.0,0,0,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Willigstraße,28.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Willigstraße,24.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Willigstraße,28.0,1,1,53.059,8.80887,27.0,37.0,0.2703
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Stenumer Straße,22.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Stenumer Straße,11.0,0,0,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Stenumer Straße,22.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Stenumer Straße,22.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Stenumer Straße,29.0,0,0,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Stenumer Straße,29.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Stenumer Straße,29.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Stenumer Straße,23.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Stenumer Straße,23.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Stenumer Straße,23.0,0,0,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Stenumer Straße,29.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Stenumer Straße,23.0,0,0,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Stenumer Straße,29.0,1,1,53.054889,8.814727,26.0,35.0,0.2571
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Krimpelweg,25.0,1,1,53.043223,8.816081,28.0,50.0,0.44
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Krimpelweg,8.0,1,1,53.043223,8.816081,28.0,50.0,0.44
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Krimpelweg,25.0,0,0,53.043223,8.816081,28.0,50.0,0.44
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Krimpelweg,25.0,0,0,53.043223,8.816081,28.0,50.0,0.44
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Alfred-Faust-Straße,29.0,1,1,53.029962,8.823292,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Alfred-Faust-Straße,4.0,0,0,53.029962,8.823292,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Alfred-Faust-Straße,29.0,0,0,53.029962,8.823292,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Alfred-Faust-Straße,29.0,0,0,53.029962,8.823292,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Morsumer Straße,30.0,1,1,53.02783,8.818821,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Morsumer Straße,3.0,0,1,53.02783,8.818821,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Morsumer Straße,30.0,0,0,53.02783,8.818821,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Morsumer Straße,30.0,0,0,53.02783,8.818821,30.0,39.0,0.2308
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Kattenescher Weg,31.0,1,1,53.030449,8.81252,28.0,38.0,0.2632
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Kattenescher Weg,2.0,0,1,53.030449,8.81252,28.0,38.0,0.2632
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Kattenescher Weg,31.0,0,0,53.030449,8.81252,28.0,38.0,0.2632
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Kattenescher Weg,31.0,0,0,53.030449,8.81252,28.0,38.0,0.2632
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Brinkum-Nord Ochtum Park (IKEA),32.0,1,1,53.027896,8.806059,36.0,44.0,0.1818
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Brinkum-Nord Ochtum Park (IKEA),1.0,0,0,53.027896,8.806059,36.0,44.0,0.1818
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Brinkum-Nord Ochtum Park (IKEA),32.0,0,0,53.027896,8.806059,36.0,44.0,0.1818
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Brinkum-Nord Ochtum Park (IKEA),32.0,0,0,53.027896,8.806059,36.0,44.0,0.1818
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Brinkum(Stuhr) IKEA/Marktkauf,0.0,0,0,53.027399,8.802063,51.0,63.0,0.1905
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Wolfskuhlenweg,7.0,1,1,53.03943,8.814502,31.0,31.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:15:00,94,48,Schwanewede-Nord,2,Bremen Marßel,0.0,0,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,11:57:00,94,48,Marßel,2,Bremen Marßel,44.0,0,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:00:00,94,48,Schwanewede / Ostlandstraße,2,Bremen Marßel,0.0,0,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:45:00,94,48,Schwanewede-Nord,2,Bremen Marßel,0.0,0,1,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:27:00,94,48,Marßel,2,Bremen Marßel,44.0,1,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:57:00,94,48,Marßel,2,Bremen Marßel,44.0,0,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:41:00,94,48,Marßel,2,Bremen Marßel,43.0,0,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:30:00,94,48,Schwanewede / Ostlandstraße,2,Bremen Marßel,0.0,0,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:46:00,93,19,Marßel,0,Bremen Marßel,18.0,1,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:50:00,93,19,Gröpelingen,0,Bremen Marßel,0.0,0,0,53.178579,8.724093,57.0,57.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:35:00,93,19,Gröpelingen,0,Bremen Marßel,0.0,0,0,53.178579,8.724093,57.0,57.0,0.0
